monthly_spend,household_size,tenure_days,plan_code,primary_device_code,is_active_flag,total_watch_minutes,avg_completion,unique_devices,completed_ratio,download_ratio,sessions_last_28_days,sessions_prev_28_days,session_trend_4w,historical_searches,recs_shown,rec_clicks,rec_ctr,avg_review_rating,review_count,low_rating_ratio,helpful_votes_avg,sentiment_score_avg,genre_total,top_genre_count,genre_diversity,top_genre_share,historical_sessions,churn,user_id
0.53,6.0,1003,1,4,1,295.1,51.92,2.0,0.4,0.2,0.0,0.0,0.0,3.0,4.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,0.4,5.0,0,user_09374
4.87,3.0,774,3,4,1,908.15,47.75454545454545,4.0,0.2727272727272727,0.0,1.0,0.0,1.0,1.0,5.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,12.0,3.0,8.0,0.25,11.0,0,user_09375
13.68,3.0,24,1,5,1,467.2,47.028571428571425,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,6.0,0.2857142857142857,7.0,0,user_09376
28.1,1.0,125,0,5,1,297.84999999999997,54.9,5.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,1.0,5.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,7.0,2.0,5.0,0.2857142857142857,6.0,0,user_09377
13.56,1.0,593,3,0,1,757.1,60.815384615384616,5.0,0.15384615384615385,0.15384615384615385,1.0,0.0,1.0,5.0,10.0,4.0,0.4,2.0,1.0,1.0,2.0,0.061,14.0,2.0,9.0,0.14285714285714285,13.0,0,user_09378
13.82,5.0,778,1,1,1,245.25,75.37142857142858,4.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,2.0,4.0,1.0,0.25,4.0,1.0,0.0,2.0,0.668,8.0,2.0,6.0,0.25,7.0,0,user_09379
12.8,5.0,706,1,1,1,337.35,40.95,5.0,0.375,0.125,1.0,0.0,1.0,2.0,3.0,1.0,0.3333333333333333,3.0,2.0,0.5,3.5,0.4655,8.0,2.0,7.0,0.25,8.0,0,user_09380
6.8,3.0,569,1,3,1,514.2,39.275,4.0,0.375,0.375,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,6.0,0.375,8.0,0,user_09381
22.04,5.0,895,1,4,1,740.8,55.3,5.0,0.23076923076923078,0.38461538461538464,0.0,1.0,-1.0,2.0,5.0,1.0,0.2,4.0,1.0,0.0,2.0,0.99,14.0,3.0,10.0,0.21428571428571427,13.0,0,user_09382
2.97,2.0,467,1,2,1,958.85,43.25555555555556,5.0,0.05555555555555555,0.05555555555555555,0.0,3.0,-3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.195,19.0,4.0,12.0,0.21052631578947367,18.0,0,user_09383
13.39,2.0,934,2,5,1,306.8,34.55,3.0,0.25,0.25,0.0,1.0,-1.0,4.0,6.0,1.0,0.16666666666666666,2.0,1.0,1.0,5.0,0.277,5.0,2.0,4.0,0.4,4.0,0,user_09384
20.93,4.0,211,1,0,1,225.3,50.775000000000006,4.0,0.0,0.5,1.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.25,4.0,0,user_09385
18.13,1.0,134,1,3,1,410.5,48.81111111111111,4.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,0.3333333333333333,3.0,0.30566666666666664,9.0,3.0,6.0,0.3333333333333333,9.0,0,user_09386
4.85,1.0,938,2,1,1,623.1,62.989999999999995,4.0,0.2,0.2,3.0,0.0,3.0,4.0,5.0,2.0,0.4,3.5,2.0,0.0,2.0,0.706,10.0,2.0,8.0,0.2,10.0,0,user_09387
10.54,2.0,459,0,3,0,345.65,51.114285714285714,5.0,0.2857142857142857,0.14285714285714285,1.0,0.0,1.0,1.0,5.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,7.0,2.0,5.0,0.2857142857142857,7.0,0,user_09388
15.52,1.0,107,0,2,1,540.5,61.91111111111112,5.0,0.2222222222222222,0.4444444444444444,1.0,0.0,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,3.0,0.208,9.0,2.0,6.0,0.2222222222222222,9.0,0,user_09389
28.57,3.0,215,2,4,1,504.3,56.59166666666667,4.0,0.5,0.4166666666666667,1.0,0.0,1.0,3.0,3.0,0.0,0.0,3.5,2.0,0.0,1.5,0.6114999999999999,12.0,3.0,8.0,0.25,12.0,0,user_09390
39.6,1.0,556,0,4,1,286.5,59.46,4.0,0.4,0.4,0.0,0.0,0.0,3.0,8.0,2.0,0.25,3.5,2.0,0.0,3.5,0.5675,5.0,2.0,4.0,0.4,5.0,0,user_09391
6.23,7.0,26,2,5,1,312.2,54.75,3.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,2.0,7.0,0.0,0.0,4.0,1.0,0.0,3.0,0.608,6.0,2.0,5.0,0.3333333333333333,6.0,0,user_09392
13.18,1.0,283,0,4,0,233.7,34.68,3.0,0.2,0.0,0.0,1.0,-1.0,1.0,3.0,1.0,0.3333333333333333,3.0,1.0,0.0,2.0,0.529,5.0,1.0,5.0,0.2,5.0,0,user_09393
13.56,3.0,1017,3,0,1,402.2,42.666666666666664,3.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,3.0,0.465,7.0,2.0,5.0,0.2857142857142857,6.0,0,user_09394
56.12,1.0,619,2,0,1,508.9,59.5,4.0,0.45454545454545453,0.09090909090909091,0.0,0.0,0.0,2.0,5.0,3.0,0.6,4.5,2.0,0.0,1.0,0.8049999999999999,12.0,3.0,6.0,0.25,11.0,0,user_09395
9.03,2.0,216,3,4,1,292.6,55.416666666666664,4.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.25,4.0,0.25,2.5,0.4315,6.0,2.0,5.0,0.3333333333333333,6.0,0,user_09396
4.81,3.0,284,3,4,1,382.2,38.42,3.0,0.2,0.2,1.0,1.0,0.0,3.0,5.0,0.0,0.0,3.3333333333333335,3.0,0.0,1.0,0.6063333333333333,5.0,2.0,4.0,0.4,5.0,0,user_09397
4.64,2.0,214,1,3,1,484.8,39.90833333333333,4.0,0.3333333333333333,0.0,0.0,2.0,-2.0,1.0,6.0,0.0,0.0,2.5,2.0,0.5,2.0,0.5335,14.0,4.0,9.0,0.2857142857142857,12.0,1,user_09399
21.15,6.0,977,1,3,1,486.2,58.375,4.0,0.125,0.125,0.0,3.0,-3.0,2.0,4.0,0.0,0.0,5.0,3.0,0.0,1.6666666666666667,0.7356666666666666,8.0,1.0,8.0,0.125,8.0,0,user_09400
3.02,2.0,1024,2,2,1,231.6,41.0,3.0,0.42857142857142855,0.14285714285714285,0.0,1.0,-1.0,5.0,6.0,0.0,0.0,4.0,1.0,0.0,5.0,0.778,7.0,2.0,6.0,0.2857142857142857,7.0,0,user_09401
10.12,2.0,551,1,4,1,435.2,46.22727272727273,4.0,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,8.0,0.18181818181818182,11.0,0,user_09402
11.07,3.0,536,1,4,1,83.1,33.3,2.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,0.567,2.0,2.0,1.0,1.0,2.0,0,user_09403
10.87,6.0,506,1,5,0,211.0,49.62,3.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.25,2.0,1.0,1.0,4.0,0.36,5.0,1.0,5.0,0.2,5.0,0,user_09404
19.53,2.0,355,2,1,1,1328.0,61.63333333333334,5.0,0.4444444444444444,0.1111111111111111,0.0,1.0,-1.0,6.0,4.0,2.0,0.5,3.0,1.0,0.0,3.0,0.468,9.0,2.0,8.0,0.2222222222222222,9.0,0,user_09405
4.85,3.0,89,2,4,1,142.6,49.86,3.0,0.2,0.6,1.0,0.0,1.0,4.0,3.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.4,5.0,0,user_09406
8.48,3.0,874,2,4,0,446.1,40.771428571428565,3.0,0.2857142857142857,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,0.14285714285714285,7.0,0,user_09407
14.61,2.0,556,3,0,1,401.8,55.65,3.0,0.125,0.0,0.0,1.0,-1.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,0.722,10.0,3.0,6.0,0.3,8.0,0,user_09408
17.84,1.0,578,0,0,1,819.6,52.57272727272727,5.0,0.36363636363636365,0.2727272727272727,2.0,0.0,2.0,1.0,2.0,0.0,0.0,5.0,1.0,0.0,3.0,0.912,11.0,6.0,5.0,0.5454545454545454,11.0,0,user_09409
15.27,2.0,928,1,3,1,549.0999999999999,59.32222222222222,4.0,0.5555555555555556,0.1111111111111111,1.0,1.0,0.0,6.0,5.0,1.0,0.2,5.0,1.0,0.0,3.0,0.991,12.0,2.0,8.0,0.16666666666666666,9.0,0,user_09410
9.49,1.0,344,3,5,1,331.8,52.92,3.0,0.4,0.4,0.0,0.0,0.0,0.0,3.0,1.0,0.3333333333333333,4.0,2.0,0.0,3.0,0.396,5.0,2.0,4.0,0.4,5.0,0,user_09411
3.12,2.0,189,2,2,1,239.1,31.166666666666668,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,0.552,4.0,2.0,3.0,0.5,3.0,0,user_09412
9.29,2.0,253,1,0,1,460.7,73.85714285714286,3.0,0.0,0.42857142857142855,0.0,2.0,-2.0,3.0,6.0,0.0,0.0,2.0,3.0,0.6666666666666666,2.3333333333333335,0.41133333333333333,7.0,2.0,5.0,0.2857142857142857,7.0,0,user_09413
20.85,2.0,593,1,5,1,455.6,50.642857142857146,3.0,0.2857142857142857,0.14285714285714285,1.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,5.0,0.496,8.0,2.0,7.0,0.25,7.0,0,user_09414
42.3,1.0,171,2,3,1,657.0,48.400000000000006,3.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,4.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,9.0,2.0,7.0,0.2222222222222222,9.0,0,user_09415
6.79,4.0,939,2,2,1,386.90000000000003,51.86,5.0,0.3,0.0,0.0,1.0,-1.0,1.0,3.0,0.0,0.0,3.5,2.0,0.5,3.5,0.401,11.0,3.0,8.0,0.2727272727272727,10.0,0,user_09416
13.82,2.0,132,1,3,1,374.7,56.24285714285714,4.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,4.0,0.914,7.0,2.0,5.0,0.2857142857142857,7.0,0,user_09417
21.56,4.0,572,0,2,1,661.9,52.9875,4.0,0.5,0.125,0.0,1.0,-1.0,1.0,5.0,0.0,0.0,5.0,1.0,0.0,6.0,0.817,8.0,4.0,4.0,0.5,8.0,0,user_09418
56.85,2.0,446,0,0,0,160.2,55.879999999999995,3.0,0.2,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.3333333333333333,3.6666666666666665,3.0,0.3333333333333333,0.3333333333333333,0.743,5.0,2.0,3.0,0.4,5.0,0,user_09419
4.43,3.0,211,0,0,0,443.6,40.5625,3.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,8.0,2.0,6.0,0.25,8.0,0,user_09420
2.1,2.0,-10,1,0,1,416.2,55.15,4.0,0.25,0.25,0.0,0.0,0.0,3.0,4.0,2.0,0.5,4.0,1.0,0.0,3.0,0.973,4.0,1.0,4.0,0.25,4.0,1,user_09421
13.18,2.0,644,0,5,1,1039.8,52.18461538461539,5.0,0.3076923076923077,0.07692307692307693,0.0,3.0,-3.0,2.0,3.0,1.0,0.3333333333333333,4.0,1.0,0.0,0.0,0.809,14.0,2.0,12.0,0.14285714285714285,13.0,0,user_09422
10.62,1.0,249,1,2,1,361.3,44.971428571428575,4.0,0.14285714285714285,0.0,1.0,1.0,0.0,2.0,7.0,1.0,0.14285714285714285,3.0,1.0,0.0,0.0,0.482,7.0,2.0,6.0,0.2857142857142857,7.0,0,user_09423
13.82,3.0,57,1,1,1,605.7,55.0125,5.0,0.0,0.125,2.0,1.0,1.0,2.0,6.0,0.0,0.0,4.0,2.0,0.0,2.5,0.4855,10.0,3.0,6.0,0.3,8.0,0,user_09424
6.83,2.0,344,2,4,1,558.9,50.01428571428572,3.0,0.14285714285714285,0.2857142857142857,2.0,0.0,2.0,4.0,3.0,1.0,0.3333333333333333,4.333333333333333,3.0,0.0,2.3333333333333335,0.7773333333333333,7.0,2.0,6.0,0.2857142857142857,7.0,0,user_09425
18.07,1.0,91,2,5,0,771.9,44.089999999999996,5.0,0.6,0.1,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,9.0,0.2,10.0,0,user_09426
13.7,2.0,374,2,5,1,134.0,38.36666666666667,3.0,0.0,0.3333333333333333,0.0,0.0,0.0,7.0,5.0,0.0,0.0,4.666666666666667,3.0,0.0,3.6666666666666665,0.8793333333333333,3.0,1.0,3.0,0.3333333333333333,3.0,0,user_09427
5.37,2.0,607,1,0,1,703.45,57.529999999999994,5.0,0.1,0.3,0.0,0.0,0.0,6.0,2.0,0.0,0.0,3.5,2.0,0.0,2.0,0.531,11.0,2.0,7.0,0.18181818181818182,10.0,0,user_09428
19.43,1.0,830,1,3,1,543.7,45.23,4.0,0.2,0.4,1.0,1.0,0.0,1.0,4.0,2.0,0.5,3.0,1.0,0.0,5.0,0.571,10.0,2.0,8.0,0.2,10.0,0,user_09429
6.37,2.0,301,3,5,1,292.6,41.25,3.0,0.0,0.0,0.0,1.0,-1.0,2.0,4.0,0.0,0.0,3.5,2.0,0.5,1.0,0.459,6.0,2.0,5.0,0.3333333333333333,6.0,0,user_09430
26.68,5.0,184,2,0,1,483.2,67.4,5.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,3.0,4.0,2.0,0.5,4.5,2.0,0.0,5.0,0.8855,7.0,2.0,6.0,0.2857142857142857,7.0,0,user_09431
7.05,3.0,359,1,4,1,463.7,46.825,4.0,0.5,0.625,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,2.5,0.68225,8.0,2.0,7.0,0.25,8.0,0,user_09432
10.43,3.0,540,2,2,1,745.75,57.64545454545455,4.0,0.18181818181818182,0.09090909090909091,1.0,2.0,-1.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,2.0,0.6453333333333333,12.0,3.0,9.0,0.25,11.0,0,user_09433
16.08,4.0,904,0,4,1,383.3,63.400000000000006,4.0,0.25,0.25,0.0,0.0,0.0,4.0,8.0,2.0,0.25,1.0,1.0,1.0,5.0,0.103,9.0,2.0,7.0,0.2222222222222222,8.0,0,user_09434
10.62,2.0,332,1,4,1,562.7,62.455555555555556,5.0,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,4.0,3.0,0.0,0.0,4.5,2.0,0.0,1.5,0.786,10.0,3.0,6.0,0.3,9.0,0,user_09435
20.08,3.0,379,2,1,1,425.05,38.87777777777777,4.0,0.3333333333333333,0.0,3.0,0.0,3.0,2.0,4.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,9.0,2.0,8.0,0.2222222222222222,9.0,0,user_09436
27.59,4.0,714,3,0,1,812.9000000000001,56.84444444444445,4.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,3.0,0.889,9.0,2.0,6.0,0.2222222222222222,9.0,0,user_09437
11.54,2.0,67,2,1,0,372.79999999999995,37.875,3.0,0.25,0.25,0.0,0.0,0.0,7.0,2.0,0.0,0.0,4.0,2.0,0.0,2.5,0.229,8.0,1.0,8.0,0.125,8.0,0,user_09438
11.47,2.0,770,1,0,1,302.5,49.8,2.0,0.2,0.4,1.0,0.0,1.0,3.0,5.0,0.0,0.0,4.333333333333333,3.0,0.0,2.6666666666666665,0.8266666666666667,5.0,2.0,4.0,0.4,5.0,0,user_09439
16.47,2.0,649,1,2,1,762.7,51.03333333333333,5.0,0.5833333333333334,0.25,0.0,0.0,0.0,1.0,5.0,3.0,0.6,0.0,0.0,0.0,0.0,0.0,12.0,2.0,9.0,0.16666666666666666,12.0,0,user_09440
23.25,3.0,998,2,4,1,239.6,72.97142857142858,4.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,1.0,6.0,1.0,0.16666666666666666,4.0,1.0,0.0,4.0,0.878,7.0,2.0,6.0,0.2857142857142857,7.0,0,user_09441
15.44,1.0,552,0,2,1,806.6,46.260000000000005,5.0,0.4,0.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,1.0,0.749,11.0,3.0,8.0,0.2727272727272727,10.0,0,user_09442
13.31,4.0,316,2,1,1,647.4,44.03636363636363,5.0,0.18181818181818182,0.18181818181818182,2.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.476,11.0,2.0,9.0,0.18181818181818182,11.0,0,user_09443
2.4,2.0,468,2,0,1,256.55,45.416666666666664,4.0,0.0,0.16666666666666666,0.0,1.0,-1.0,1.0,5.0,1.0,0.2,4.333333333333333,3.0,0.0,4.0,0.7473333333333333,8.0,2.0,5.0,0.25,6.0,0,user_09444
5.31,2.0,681,1,4,1,700.8,53.041666666666664,5.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.2,2.5,2.0,0.5,2.0,0.314,14.0,3.0,8.0,0.21428571428571427,12.0,0,user_09445
4.98,4.0,890,1,5,1,596.1,70.725,5.0,0.25,0.375,0.0,3.0,-3.0,3.0,6.0,1.0,0.16666666666666666,2.5,2.0,0.5,1.5,0.562,8.0,2.0,7.0,0.25,8.0,0,user_09446
18.34,1.0,197,1,5,1,233.6,55.879999999999995,4.0,0.4,0.2,0.0,0.0,0.0,1.0,3.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,0.2,5.0,0,user_09447
8.28,4.0,468,2,0,1,431.25,42.05,4.0,0.25,0.125,0.0,0.0,0.0,5.0,2.0,0.0,0.0,4.0,1.0,0.0,6.0,0.667,8.0,2.0,5.0,0.25,8.0,0,user_09448
27.44,1.0,978,0,1,1,636.9,49.56923076923077,5.0,0.38461538461538464,0.23076923076923078,1.0,1.0,0.0,2.0,6.0,1.0,0.16666666666666666,3.0,1.0,0.0,3.0,0.464,16.0,3.0,10.0,0.1875,13.0,0,user_09449
9.77,2.0,240,2,0,1,540.7,55.8,4.0,0.125,0.125,0.0,1.0,-1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,7.0,0.25,8.0,0,user_09450
9.76,2.0,485,1,3,1,373.5,41.38333333333333,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.483,6.0,1.0,6.0,0.16666666666666666,6.0,0,user_09451
3.84,2.0,93,3,5,1,657.8,53.114285714285714,4.0,0.5714285714285714,0.2857142857142857,1.0,0.0,1.0,2.0,7.0,0.0,0.0,5.0,1.0,0.0,4.0,0.695,7.0,1.0,7.0,0.14285714285714285,7.0,0,user_09452
13.56,5.0,231,3,1,1,524.8,44.5,3.0,0.3333333333333333,0.5,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,5.0,0.3333333333333333,6.0,0,user_09453
21.8,2.0,571,1,1,0,252.60000000000002,54.625,3.0,0.5,0.25,0.0,0.0,0.0,2.0,7.0,2.0,0.2857142857142857,5.0,1.0,0.0,2.0,0.605,6.0,4.0,3.0,0.6666666666666666,4.0,0,user_09454
7.15,5.0,994,3,0,0,347.9,52.15,3.0,0.0,0.5,0.0,1.0,-1.0,0.0,3.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,0.3333333333333333,6.0,0,user_09455
41.08,4.0,49,1,3,1,445.45,56.9375,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,0.737,8.0,2.0,6.0,0.25,8.0,0,user_09456
4.66,2.0,370,2,1,1,72.5,90.7,2.0,0.0,0.5,0.0,0.0,0.0,2.0,5.0,1.0,0.2,4.0,2.0,0.0,2.0,0.7165,2.0,2.0,1.0,1.0,2.0,0,user_09457
11.94,4.0,891,2,5,1,862.4,45.32727272727273,4.0,0.18181818181818182,0.18181818181818182,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,9.0,0.18181818181818182,11.0,0,user_09458
36.66,4.0,139,2,1,1,250.6,59.6,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,1.0,0.0,3.0,0.715,4.0,1.0,4.0,0.25,4.0,0,user_09459
24.31,2.0,57,0,2,1,516.5,53.3125,5.0,0.0,0.5,0.0,1.0,-1.0,1.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0,0.892,9.0,2.0,6.0,0.2222222222222222,8.0,0,user_09460
13.2,3.0,241,0,2,1,425.4,47.7,4.0,0.125,0.375,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.5,2.0,0.0,4.5,0.707,9.0,3.0,6.0,0.3333333333333333,8.0,0,user_09461
16.04,4.0,904,2,3,1,967.95,38.614285714285714,4.0,0.5714285714285714,0.14285714285714285,0.0,1.0,-1.0,2.0,4.0,0.0,0.0,5.0,1.0,0.0,5.0,0.791,9.0,2.0,6.0,0.2222222222222222,7.0,0,user_09462
14.82,4.0,860,0,5,1,586.9,54.400000000000006,5.0,0.4444444444444444,0.3333333333333333,1.0,0.0,1.0,2.0,2.0,1.0,0.5,4.0,1.0,0.0,3.0,0.768,9.0,3.0,7.0,0.3333333333333333,9.0,0,user_09463
15.75,5.0,926,2,0,1,483.05,55.357142857142854,3.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,5.0,0.2857142857142857,7.0,0,user_09464
22.24,4.0,998,2,2,1,858.2,44.416666666666664,5.0,0.08333333333333333,0.3333333333333333,0.0,1.0,-1.0,5.0,3.0,0.0,0.0,3.0,1.0,0.0,5.0,0.506,13.0,2.0,9.0,0.15384615384615385,12.0,0,user_09465
5.18,1.0,733,3,2,0,467.3,51.9625,4.0,0.125,0.125,0.0,1.0,-1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,7.0,0.2222222222222222,8.0,0,user_09466
23.74,2.0,206,2,2,1,519.1,34.88333333333333,4.0,0.0,0.16666666666666666,1.0,2.0,-1.0,4.0,2.0,0.0,0.0,5.0,3.0,0.0,4.0,0.7523333333333332,7.0,2.0,5.0,0.2857142857142857,6.0,0,user_09467
13.76,2.0,1007,0,4,0,526.4,35.775,3.0,0.125,0.125,1.0,0.0,1.0,4.0,5.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,10.0,3.0,6.0,0.3,8.0,0,user_09468
20.53,4.0,1043,2,5,1,622.45,49.75,4.0,0.3,0.0,0.0,2.0,-2.0,0.0,3.0,2.0,0.6666666666666666,3.0,1.0,0.0,5.0,0.499,11.0,3.0,7.0,0.2727272727272727,10.0,0,user_09469
6.99,2.0,487,2,0,1,246.6,50.94,3.0,0.4,0.4,1.0,0.0,1.0,3.0,3.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,0.2,5.0,0,user_09470
25.11,2.0,716,2,2,1,719.9,43.166666666666664,4.0,0.08333333333333333,0.25,0.0,2.0,-2.0,1.0,7.0,2.0,0.2857142857142857,5.0,1.0,0.0,6.0,0.708,13.0,2.0,9.0,0.15384615384615385,12.0,0,user_09471
10.91,2.0,512,1,0,1,538.5,59.233333333333334,4.0,0.1111111111111111,0.2222222222222222,1.0,0.0,1.0,2.0,5.0,0.0,0.0,5.0,1.0,0.0,5.0,0.902,11.0,3.0,7.0,0.2727272727272727,9.0,0,user_09472
15.5,1.0,351,2,1,1,946.5,46.872727272727275,5.0,0.18181818181818182,0.36363636363636365,2.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,10.0,0.25,11.0,0,user_09473
23.32,2.0,306,2,5,1,389.9,49.81666666666666,4.0,0.16666666666666666,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,2.0,0.0,2.0,0.511,6.0,1.0,6.0,0.16666666666666666,6.0,0,user_09474
13.56,1.0,204,3,0,1,380.5,59.02,4.0,0.2,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.25,2.0,1.0,1.0,0.0,0.16,6.0,3.0,4.0,0.5,5.0,0,user_09475
10.46,3.0,912,2,2,1,447.15000000000003,68.2125,4.0,0.125,0.25,0.0,1.0,-1.0,2.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0,0.786,9.0,3.0,6.0,0.3333333333333333,8.0,0,user_09476
4.49,3.0,840,1,1,0,691.9,56.42727272727273,4.0,0.18181818181818182,0.09090909090909091,0.0,3.0,-3.0,2.0,4.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,12.0,4.0,6.0,0.3333333333333333,11.0,0,user_09477
13.56,2.0,5,3,4,0,263.3,38.666666666666664,2.0,0.3333333333333333,0.3333333333333333,0.0,1.0,-1.0,3.0,6.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.3333333333333333,3.0,0,user_09478
18.7,5.0,599,2,2,1,488.8,49.65555555555555,4.0,0.4444444444444444,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.4,4.0,6.0,0.0,2.0,0.6133333333333333,9.0,2.0,8.0,0.2222222222222222,9.0,0,user_09479
39.04,1.0,760,0,4,1,157.3,45.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,0.0,3.0,0.821,2.0,1.0,2.0,0.5,2.0,0,user_09480
13.56,2.0,675,3,5,1,879.2,72.5875,4.0,0.25,0.375,0.0,0.0,0.0,1.0,5.0,0.0,0.0,4.5,2.0,0.0,2.0,0.7195,9.0,2.0,8.0,0.2222222222222222,8.0,0,user_09481
13.94,6.0,936,1,4,1,187.3,38.974999999999994,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2,4.0,3.0,0.0,3.3333333333333335,0.7443333333333334,5.0,2.0,4.0,0.4,4.0,0,user_09482
13.85,2.0,482,0,2,1,275.6,62.75,3.0,0.5,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,3.0,2.0,0.5,4.0,0.604,4.0,1.0,4.0,0.25,4.0,1,user_09483
5.34,1.0,215,3,2,1,304.6,55.900000000000006,3.0,0.0,0.0,0.0,1.0,-1.0,4.0,4.0,1.0,0.25,4.0,1.0,0.0,4.0,0.996,4.0,1.0,4.0,0.25,4.0,0,user_09484
16.04,3.0,914,0,1,0,306.1,44.375,2.0,0.5,0.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.25,4.0,0,user_09485
16.37,6.0,514,0,3,0,314.0,38.1,4.0,0.0,0.0,2.0,0.0,2.0,4.0,3.0,0.0,0.0,2.0,1.0,1.0,4.0,0.049,6.0,2.0,5.0,0.3333333333333333,6.0,0,user_09486
